ID,year,month,day,doc,bay,region,latitude,longitude,TL_mm,age,predict.age,final.age,hdate
KDSP-880,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,47,78,NA,78,127
KDSP-882,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,57,102,NA,102,103
KDSP-883,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,61,107,NA,107,98
KDSP-884,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,54,91,NA,91,114
KDSP-886,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,41,86,NA,86,119
KDSP-1293,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,37,65,NA,65,131
KDSP-1294,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,45,81,NA,81,115
KDSP-1296,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,39,68,NA,68,128
KDSP-1297,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,35,59,NA,59,137
KDSP-1298,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,43,69,NA,69,127
KDSP-1299,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,41,71,NA,71,125
KDSP-1300,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,44,74,NA,74,122
KDSP-1301,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,36,69,NA,69,127
KDSP-1302,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,40,64,NA,64,132
KDSP-1303,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,39,69,NA,69,127
KDSP-1304,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,35,68,NA,68,128
KDSP-1306,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,38,68,NA,68,128
KDSP-1307,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,36,63,NA,63,133
KDSP-1308,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,35,67,NA,67,129
KDSP-1309,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,38,73,NA,73,123
KDSP-1310,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,33,66,NA,66,130
KDSP-1311,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,40,75,NA,75,121
KDSP-1312,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,43,69,NA,69,127
KDSP-1313,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,47,81,NA,81,115
KDSP-1314,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,35,56,NA,56,140
KDSP-1315,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,36,71,NA,71,125
KDSP-1316,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,45,75,NA,75,121
KDSP-1317,2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,44,70,NA,70,126
2011,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,55,112,NA,112,86
2016,2018,July,17,198,Cook Bay,Eastern Kodiak,57.76952,-152.27667,62,134,NA,134,64
KDSP-1790,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,40,75,NA,75,105
KDSP-1791,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,87,NA,87,93
KDSP-1792,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,41,78,NA,78,102
KDSP-1794,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,42,68,NA,68,112
KDSP-1795,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,41,78,NA,78,102
KDSP-1796,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,81,NA,81,99
KDSP-1797,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,42,80,NA,80,100
KDSP-1798,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,39,78,NA,78,102
KDSP-1800,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,39,78,NA,78,102
KDSP-1801,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,42,80,NA,80,100
KDSP-1802,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,90,NA,90,90
KDSP-1803,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,37,76,NA,76,104
KDSP-1804,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,42,80,NA,80,100
KDSP-1805,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,38,74,NA,74,106
KDSP-1807,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,45,83,NA,83,97
KDSP-1808,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,78,NA,78,102
KDSP-1809,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,37,79,NA,79,101
KDSP-1810,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,40,79,NA,79,101
KDSP-1811,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,43,84,NA,84,96
KDSP-1812,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,45,81,NA,81,99
KDSP-1814,2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,42,81,NA,81,99
EFH18-19-247,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,95,NA,95,89
EFH18-19-249,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,61,101,NA,101,83
EFH18-19-250,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,96,NA,96,88
EFH18-19-251,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,92,NA,92,92
EFH18-19-252,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,65,96,NA,96,88
EFH18-19-253,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,50,88,NA,88,96
EFH18-19-254,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,94,NA,94,90
EFH18-19-255,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,57,87,NA,87,97
EFH18-19-256,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,91,NA,91,93
EFH18-19-257,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,60,100,NA,100,84
EFH18-19-258,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,61,103,NA,103,81
EFH18-19-259,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,61,94,NA,94,90
EFH18-19-260,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,53,89,NA,89,95
EFH18-19-261,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,55,93,NA,93,91
EFH18-19-263,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,59,93,NA,93,91
EFH18-19-264,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,62,95,NA,95,89
EFH18-19-265,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,92,NA,92,92
EFH18-19-266,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,59,97,NA,97,87
BL3541,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,61,117,NA,117,78
BL3545,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,91,NA,91,104
BL3549,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,85,NA,85,110
BL3554,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,66,110,NA,110,85
BL3555,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,88,NA,88,107
BL3557,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,42,83,NA,83,112
BL3558,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,67,106,NA,106,89
BL3562,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,71,133,NA,133,62
BL3565,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,91,NA,91,104
BL3567,2022,July,15,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,91,NA,91,104
BL3570,2022,July,16,196,Cook Bay,Eastern Kodiak,57.782,-152.24778,56,85,NA,85,111
KDSP-172,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,54,111,NA,111,99
KDSP-173,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,50,106,NA,106,104
KDSP-174,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,43,95,NA,95,115
KDSP-175,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,40,103,NA,103,107
KDSP-177,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,42,98,NA,98,112
KDSP-183,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,50,107,NA,107,104
KDSP-184,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,53,106,NA,106,105
KDSP-185,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,40,95,NA,95,116
KDSP-186,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,45,105,NA,105,106
KDSP-196,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,92,155,NA,155,56
KDSP-198,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,85,145,NA,145,66
KDSP-199,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,66,116,NA,116,95
KDSP-201,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,42,96,NA,96,115
KDSP-202,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,40,93,NA,93,118
KDSP-75,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,83,126,NA,126,85
KDSP-76,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,65,119,NA,119,92
KDSP-77,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,91,163,NA,163,48
KDSP-78,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,53,100,NA,100,111
KDSP-79,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,55,107,NA,107,104
KDSP-80,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,72,132,NA,132,79
KDSP-81,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,77,114,NA,114,97
KDSP-83,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,56,111,NA,111,100
KDSP-84,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,53,97,NA,97,114
KDSP-559,2019,July,23,204,Falmouth Bay,Shumagin Islands,55.0686,-160.1126,36,67,NA,67,137
KDSP-560,2019,July,23,204,Falmouth Bay,Shumagin Islands,55.0686,-160.1126,61,106,NA,106,98
KDSP-561,2019,July,23,204,Falmouth Bay,Shumagin Islands,55.0686,-160.1126,62,107,NA,107,97
KDSP-562,2019,July,23,204,Falmouth Bay,Shumagin Islands,55.0686,-160.1126,58,101,NA,101,103
KDSP-563,2019,July,23,204,Falmouth Bay,Shumagin Islands,55.0686,-160.1126,66,102,NA,102,102
KDSP-937,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,52,99,NA,99,102
KDSP-938,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,45,90,NA,90,111
KDSP-939,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,38,70,NA,70,131
KDSP-941,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,44,82,NA,82,119
KDSP-942,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,50,92,NA,92,109
KDSP-943,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,48,84,NA,84,117
KDSP-944,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,44,92,NA,92,109
KDSP-946,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,50,94,NA,94,107
KDSP-947,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,51,98,NA,98,103
KDSP-948,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,50,87,NA,87,114
KDSP-949,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,46,90,NA,90,111
KDSP-950,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,52,86,NA,86,115
KDSP-951,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,45,91,NA,91,110
KDSP-952,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,48,85,NA,85,116
KDSP-953,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,47,83,NA,83,118
KDSP-954,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,48,88,NA,88,113
KDSP-955,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,50,85,NA,85,116
KDSP-956,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,44,81,NA,81,120
KDSP-957,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,39,71,NA,71,130
KDSP-959,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,44,84,NA,84,117
KDSP-960,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,45,81,NA,81,120
KDSP-1261,2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,42,69,NA,69,129
KDSP-1262,2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,40,71,NA,71,127
KDSP-1263,2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,41,70,NA,70,128
KDSP-1264,2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,35,61,NA,61,137
KDSP-1265,2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,38,69,NA,69,129
KDSP-1267,2021,July,17,198,Falmouth Bay,Shumagin Islands,55.0668,-160.1269,33,64,NA,64,134
KDSP-1548.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,53,100,NA,100,95
KDSP-1551.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,53,101,NA,101,94
KDSP-1552.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,46,93,NA,93,102
KDSP-1553.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,47,82,NA,82,113
KDSP-1554.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,58,94,NA,94,101
KDSP-1555.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,52,97,NA,97,98
KDSP-1556.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,46,88,NA,88,107
KDSP-1557.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,42,78,NA,78,117
KDSP-1559.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,52,95,NA,95,100
KDSP-1560.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,49,82,NA,82,113
KDSP-1561.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,47,83,NA,83,112
KDSP-1563.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,51,91,NA,91,104
KDSP-1565.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,47,86,NA,86,109
KDSP-1566.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,42,86,NA,86,109
KDSP-1567.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,45,88,NA,88,107
KDSP-1568.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,45,92,NA,92,103
KDSP-1569.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,53,93,NA,93,102
KDSP-1571.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,49,84,NA,84,111
KDSP-1573.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,37,80,NA,80,115
KDSP-1574.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,34,67,NA,67,128
KDSP-1575.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,34,70,NA,70,125
KDSP-1576.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,37,74,NA,74,121
KDSP-1577.2,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,41,80,NA,80,115
KDSP-1998.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,71,110,NA,110,90
KDSP-1999.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,72,105,NA,105,95
KDSP-2000.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,68,113,NA,113,87
KDSP-2001.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,69,119,NA,119,81
KDSP-2002.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,63,100,NA,100,100
KDSP-2003.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,67,94,NA,94,106
KDSP-2005.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,65,104,NA,104,96
KDSP-2006.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,66,109,NA,109,91
KDSP-2007.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,65,101,NA,101,99
KDSP-2009.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,68,115,NA,115,85
KDSP-2010.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,62,108,NA,108,92
KDSP-2011.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,64,110,NA,110,90
KDSP-2012.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,68,103,NA,103,97
KDSP-2013.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,64,104,NA,104,96
KDSP-2014.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,68,108,NA,108,92
KDSP-2015.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,65,106,NA,106,94
KDSP-2017.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,68,108,NA,108,92
KDSP-2018.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,71,121,NA,121,79
KDSP-2019.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,63,114,NA,114,86
KDSP-2021.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,60,112,NA,112,88
KDSP-2022.2,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,61,103,NA,103,97
KDSP-492,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.057,-153.7047,62,126,NA,126,64
KDSP-497,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.057,-153.7047,42,86,NA,86,104
KDSP-499,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,63,112,NA,112,78
KDSP-500,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,64,114,NA,114,76
KDSP-501,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,60,103,NA,103,87
KDSP-504,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,49,102,NA,102,88
KDSP-505,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,55,107,NA,107,83
KDSP-507,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,48,84,NA,84,106
KDSP-511,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,55,89,NA,89,101
KDSP-512,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,55,110,NA,110,80
KDSP-514,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,55,109,NA,109,81
KDSP-433.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,65,108,NA,108,111
KDSP-438.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,77,133,NA,133,86
KDSP-439.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,74,109,NA,109,110
KDSP-441.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,61,95,NA,95,124
KDSP-442.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,80,119,NA,119,100
KDSP-443.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,73,117,NA,117,102
KDSP-444.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,76,123,NA,123,96
KDSP-446.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,64,115,NA,115,104
KDSP-449.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,75,110,NA,110,109
KDSP-456.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,67,117,NA,117,102
KDSP-457.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,62,103,NA,103,116
KDSP-462.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,84,133,NA,133,86
KDSP-463.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,79,144,NA,144,75
KDSP-464.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,80,124,NA,124,95
KDSP-465.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,76,120,NA,120,99
KDSP-467.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,81,119,NA,119,100
KDSP-470.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,61,94,NA,94,125
KDSP-478.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,75,124,NA,124,95
KDSP-479.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,89,140,NA,140,79
KDSP-480.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,85,141,NA,141,78
KDSP-481.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,79,133,NA,133,86
KDSP-482.2,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0571,-153.7032,63,115,NA,115,104
KDSP-789,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7055,75,129,NA,129,85
KDSP-790,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7055,81,125,NA,125,89
KDSP-793,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7055,74,121,NA,121,93
KDSP-795,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,69,125,NA,125,89
KDSP-796,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,70,130,NA,130,84
KDSP-797,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,79,122,NA,122,92
KDSP-798,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,67,108,NA,108,106
KDSP-799,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,85,132,NA,132,82
KDSP-800,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,75,129,NA,129,85
KDSP-801,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,75,118,NA,118,96
KDSP-803,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,75,110,NA,110,104
KDSP-804,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,52,95,NA,95,119
KDSP-805,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,79,124,NA,124,90
KDSP-806,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,86,142,NA,142,72
KDSP-807,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,81,144,NA,144,70
KDSP-808,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,81,144,NA,144,70
KDSP-809,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,72,112,NA,112,102
KDSP-810,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,71,128,NA,128,86
KDSP-811,2020,Aug,1,214,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.703,65,119,NA,119,95
KDSP-1099,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0573,-153.6351,78,120,NA,120,96
KDSP-1100,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0573,-153.6351,77,109,NA,109,107
KDSP-1101,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0573,-153.6351,59,103,NA,103,113
KDSP-1103,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,89,139,NA,139,77
KDSP-1105,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,75,105,NA,105,111
KDSP-1106,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,58,99,NA,99,117
KDSP-1107,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,82,134,NA,134,82
KDSP-1108,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,55,81,NA,81,135
KDSP-1109,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,62,96,NA,96,120
